product_title,subcategory,asin,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
POLDR 8x21 Small Compact Lightweight Binoculars for Adults Kids Bird Watching Traveling Sightseeing.Mini Pocket Folding Binoculars for Concert Theater Opera,binoculars,B078WMVBXD,18.49,15.72,15.72,15.72,17.99,15.98,15.79,16.64,16.64,16.64,18.74,18.74,17.13,17.34,17.56,17.56,18.77,18.48,15.98,18.65,17.98,17.98,15.98,19.98,17.98,17.98,17.98,17.98,17.98,17.98,17.31,17.98,17.98,18.65,15.98,18.65,17.98,17.98,17.98,17.98,17.98,17.98,17.31,17.98,19.98,19.98,15.98,19.99
Celestron – SkyMaster 25X70 Binocular – Outdoor and Astronomy Binoculars – Powerful 25x Magnification – Large Aperture for Long Distance Viewing – Multi-Coated Optics – Carrying Case Included,binoculars,B003AM87Q4,101.43,97.29,96.77,96.77,91.62,95.44,112.74,119.78,119.51,113.79,122.74,84.95,104.85,113.48,101.46,96.83,94.64,95.52,87.49,82.66,92.08,81.5,85.64,91.31,91.57,78.68,91.22,102.78,90.45,89.28,76.18,82.67,83.37,85.81,98.84,107.18,107.18,92.65,92.65,100.82,99.95,92.65,92.65,100.82,100.16,100.21,112.57,103.44
"havit HV-F2056 15.6""-17"" Laptop Cooler Cooling Pad - Slim Portable USB Powered (3 Fans), Black/Blue",cooling pads,B00NNMB3KS,34.49,27.75,30.87,30.09,31.16,29.99,29.99,29.99,29.99,25.49,29.99,32.99,32.22,31.99,29.11,27.62,25.89,23.44,23.85,27.99,23.79,25.89,27.99,26.84,23.79,25.89,25.89,25.89,26.59,26.14,25.42,25.19,23.23,23.88,23.88,28.49,22.39,25.19,25.19,26.12,25.19,25.19,25.19,25.19,23.18,23.18,23.18,25.19
Apple AirPods 2 with Charging Case - White (Renewed),earbud headphones,B07SKLLYTW,119.93,114.47,114.99,118.08,112.91,108.36,110.1,108.18,105.46,99.1,107.91,123.72,119.78,101.36,103.25,100.26,95.3,100.14,98.62,95.28,98.16,98.33,108.14,122.88,119.6,118.0,97.3,88.17,84.89,85.01,88.19,88.73,89.45,87.75,84.17,95.26,91.61,82.0,83.12,77.53,78.91,76.24,75.43,73.59,75.78,80.47,80.38,81.31
"Celestron 71198 Cometron 7x50 Binoculars (Black) with Basic Smartphone Adapter 1.25""",binoculars,B07JQCZHS2,60.68,55.53,53.12,53.47,52.09,55.93,55.93,53.9,52.9,55.9,51.71,51.71,52.74,57.9,58.59,58.59,57.9,57.9,56.8,56.8,57.48,57.56,56.28,53.18,57.54,58.92,54.95,54.95,47.55,55.94,55.94,55.94,55.94,55.92,54.88,60.51,64.14,62.19,62.5,65.0,64.61,65.02,64.47,65.9,55.88,55.93,65.43,61.7
"TP-Link AX1800 WiFi 6 Router V4 (Archer AX21) – Dual Band Wireless Internet Router, Gigabit Router, Easy Mesh, Works with Alexa - A Certified for Humans Device",routers,B08H8ZLKKK,99.99,94.49,93.49,101.91,93.99,89.24,84.38,91.98,94.23,79.99,81.83,90.86,87.04,89.25,95.13,81.21,90.12,84.34,87.44,79.55,80.54,84.77,75.35,71.56,72.99,74.66,84.41,84.32,84.32,74.99,80.03,76.76,89.99,76.31,79.52,79.52,77.14,76.76,79.99,74.84,75.07,74.64,75.95,74.36,81.09,83.32,79.99,75.99
"Vortex Optics Crossfire HD 8x42 Binoculars - HD Optical System, Tripod Adaptable, Rubber Armor, Waterproof, Fogproof, Shockproof, Included GlassPak - Unlimited, Unconditional Warranty",binoculars,B07V3L7P3P,176.29,138.95,134.78,136.11,130.15,132.03,132.03,138.98,144.28,162.46,137.69,138.98,134.8,132.35,138.98,138.95,138.98,139.0,138.48,138.17,138.6,135.02,138.57,137.96,125.41,121.01,138.75,138.75,135.07,132.0,138.74,138.74,130.2,136.05,134.33,134.5,134.5,134.14,136.78,135.94,138.26,134.28,129.97,128.72,128.53,128.02,125.65,129.41
"Anker Soundcore 2 Portable Bluetooth Speaker with IPX7 Waterproof, 24-Hour Playtime, Wireless Stereo Pairing, 12W Stereo Sound, Bluetooth 5, Bassup, Electronics for Home, Shower, Outdoors, Travel",portable bluetooth speakers,B01MTB55WH,29.99,39.99,34.99,38.47,38.47,38.47,35.69,36.99,33.99,39.99,36.19,39.99,37.82,37.89,37.89,34.99,39.99,39.99,34.66,34.99,34.99,36.66,27.99,36.66,36.66,34.99,34.99,34.99,34.99,39.99,34.99,39.99,34.99,29.99,34.99,34.99,34.99,34.99,37.84,32.89,34.99,34.85,33.99,33.99,33.99,34.98,33.13,37.66
"Adorrgon 12x42 HD Binoculars for Adults High Powered with Phone Adapter, Tripod and Tripod Adapter - Large View Binoculars with Clear Low Light Vision - Binoculars for Bird Watching Cruise Travel",binoculars,B07GF4JCDY,39.41,35.94,35.94,35.94,36.98,38.86,35.94,39.53,39.53,42.0,43.28,41.61,43.78,42.42,43.57,48.36,44.42,44.42,44.42,48.37,44.38,42.55,44.15,48.04,48.04,49.86,52.01,57.09,60.57,59.19,57.19,57.97,52.79,54.7,56.56,51.81,47.08,45.57,46.33,41.88,53.86,42.94,45.34,43.4,43.78,43.28,48.95,42.5
"Early 2020 Apple MacBook Air with 1.1GHz Intel Core i3 (13-inch, 8GB RAM, 256GB SSD Storage) (QWERTY English) Silver (Renewed)",traditional laptops,B08CCJQ9QS,860.66,823.1,772.02,782.71,773.41,755.58,772.32,752.53,778.55,789.63,782.44,753.18,765.0,761.32,761.89,710.87,640.43,694.47,686.39,785.03,691.91,660.58,618.36,663.69,651.69,688.36,673.46,608.6,643.27,624.55,590.56,599.45,571.7,535.23,527.55,497.89,469.53,484.71,477.34,447.42,447.53,431.82,438.39,438.84,438.75,398.46,379.35,397.79
"Vortex Optics Diamondback HD 15x56 Binoculars - HD Optical System, Non-slip Grip, Waterproof, Fogproof, Shockproof, Included GlassPak - Unlimited, Unconditional Warranty",binoculars,B089MYFDP5,349.5,349.0,357.0,349.0,349.66,359.2,359.2,349.2,346.75,339.33,339.51,343.6,356.0,366.25,368.6,368.67,348.67,359.0,368.67,368.67,368.67,359.0,358.29,368.11,368.0,361.59,361.14,341.88,343.49,344.55,324.39,356.27,350.35,339.14,361.0,356.69,360.94,348.72,321.79,314.04,301.45,294.58,284.11,278.76,275.73,275.52,264.31,264.72
"Wireless Digital Microscope, Skybasic 50X-1000X Magnification WiFi Portable Handheld Microscopes with Adjustable Stand HD USB Microscope Camera Compatible with iPhone Android iPad Windows Mac Computer",usb microscopes,B07DVFBVPF,35.01,35.01,37.7,29.32,35.61,41.89,35.01,35.01,35.61,35.61,36.65,38.75,36.56,35.89,35.89,36.89,36.89,40.89,35.89,35.89,35.89,35.89,35.89,37.39,36.68,36.39,36.39,41.89,34.89,36.22,36.14,33.8,37.07,37.07,34.99,34.99,33.32,34.99,39.99,39.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99
"Apple Watch Series 6 (GPS + Cellular, 40mm) - Space Gray Aluminum Case with Black Sport Band (Renewed)",smartwatches,B08L6ZRG5Y,428.96,390.58,463.03,423.94,416.97,403.3,395.26,400.75,403.23,406.48,406.94,407.55,360.84,319.0,288.92,264.6,257.27,262.67,278.39,269.53,246.89,256.27,231.43,258.18,220.14,204.37,195.21,208.35,210.11,237.0,221.05,213.44,204.95,203.26,203.18,205.71,186.65,179.38,177.97,164.48,162.66,158.71,173.61,173.01,160.73,154.64,152.85,162.92
"12x42 HD Binoculars for Adults High Powered with Phone Adapter and Tripod, Super Bright BAK4 Prism Waterproof Binoculars for Bird Watching Hunting Hiking Safari Travel Sports",binoculars,B07VLXKZ33,67.53,58.91,61.84,64.85,65.8,63.7,66.28,63.7,63.7,66.53,65.41,69.86,64.93,70.13,64.74,66.29,61.98,61.98,66.78,67.8,63.18,62.89,61.38,69.36,72.86,76.38,79.19,79.19,80.27,75.0,81.86,87.78,73.87,74.34,62.04,60.5,62.87,80.89,66.36,67.53,65.19,66.36,69.05,67.53,68.86,71.8,72.1,66.36
Celestron - 70mm Travel Scope DX - Portable Refractor Telescope - Fully-Coated Glass Optics - Ideal Telescope for Beginners - Bonus Astronomy Software Package - Digiscoping Smartphone Adapter,refractors,B07VY3CDG7,129.37,119.82,96.56,107.83,129.16,135.59,162.05,99.95,99.87,99.98,123.12,115.17,97.74,96.98,84.42,98.07,98.07,98.07,94.33,88.44,99.5,99.5,93.93,87.97,88.09,86.72,89.13,96.59,88.63,98.26,101.23,99.98,108.48,105.0,102.35,105.1,100.06,100.1,103.5,105.1,105.1,105.1,105.1,95.29,95.29,95.29,119.95,105.19
"Charger for Lenov Laptop Computer 65W 45W Round Tip Power Supply AC Adapter for Lenovo IdeaPad 330-14, 330-15, 330-17, 510-15, 330s-14, 330s-15 Lenovo Flex 6-14 Laptop Charger",chargers & adapters,B07V3JYVQH,18.9,27.4,19.85,19.85,19.85,18.81,18.81,18.81,18.81,18.81,17.82,18.32,16.83,19.75,19.75,19.75,19.75,19.75,19.75,17.73,17.3,11.84,13.75,13.75,13.75,13.75,16.89,16.89,16.89,16.89,16.89,15.12,15.12,15.12,10.87,10.87,10.87,10.87,8.01,8.01,8.01,8.01,8.01,8.01,8.01,8.01,8.01,8.01
"Amazon eero 6 mesh wifi extender - Add up to 1,500 sq. ft. of Wi-Fi 6 coverage to your existing eero mesh wifi network",whole home & mesh wi-fi systems,B085VQVPJK,,89.0,80.0,80.0,80.0,80.0,80.0,80.0,75.5,71.0,66.33,73.0,89.0,89.0,79.0,79.0,63.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.99,79.99,79.46,79.46,73.99,73.99,73.99,73.99,64.99,79.99,72.49,69.99,79.99,79.99,79.99,79.99,74.99,74.99,74.99,69.99,72.49,79.99,64.99,72.49
"[3 Pairs] Replacement Ear Tips for Airpods Pro and Airpods Pro 2nd Generation with Noise Reduction Hole, Silicone Ear Tips for Airpods Pro with Portable Storage Box and Fit in The Charging Case(S/M/L)",earpads,B08HT46TVP,9.29,9.59,9.69,9.69,9.89,9.89,9.99,9.99,9.24,9.24,9.24,9.24,9.24,8.49,9.99,9.24,9.24,9.24,9.24,9.24,9.24,9.09,9.09,9.39,9.09,9.09,9.09,9.09,8.72,8.99,9.32,8.99,9.32,8.99,8.99,8.99,8.66,8.99,8.99,9.49,7.99,9.99,8.99,8.99,8.99,8.99,9.86,9.59
"Pipishell Full Motion TV Monitor Wall Mount Bracket Swivel Tilt Extension Rotation for Echo Show 21/15 and Most 13-42 Inch LED LCD Flat Curved Screen TVs & Monitors, Max VESA 200x200mm up to 44lbs",tv wall & ceiling mounts,B07SHFPD8S,25.48,21.57,22.54,22.99,22.99,21.49,19.99,17.49,17.49,18.69,30.24,17.15,18.98,19.99,19.99,19.74,19.74,19.99,19.99,19.99,19.99,20.24,20.24,20.24,19.74,19.22,19.99,19.99,20.49,20.49,20.84,20.86,20.83,21.23,22.44,22.44,20.37,20.48,20.42,18.69,18.99,19.49,19.65,19.48,19.48,19.48,18.96,19.18
"Aurosports 10x25 Binoculars for Adults and Kids, Large View Compact Binoculars with Low Light Vision, Easy Focus Small Binoculars for Bird Watching Outdoor Travel Sightseeing Concert Hunting Hiking",binoculars,B06XT7M6P5,23.99,21.48,22.72,21.39,19.32,21.05,20.99,20.22,21.82,21.82,22.32,23.99,20.39,23.99,23.12,24.02,22.87,22.09,26.32,41.99,25.96,24.81,22.52,23.38,23.32,23.93,22.87,23.05,24.6,23.9,23.38,23.38,23.38,23.38,23.38,24.25,22.51,23.38,23.38,23.9,23.38,23.38,27.44,22.81,23.22,22.36,19.88,24.85
"Wireless Digital Microscope Handheld USB HD Inspection Camera 50x-1000x Magnification with Stand Compatible with iPhone, iPad, Samsung Galaxy, Android, Mac, Windows Computer (Blue)",usb microscopes,B08MPXNW76,46.99,46.99,46.99,39.76,41.17,43.49,37.02,39.76,39.76,41.75,41.69,42.99,39.76,39.76,40.84,40.92,39.34,39.05,29.98,37.79,35.69,37.79,35.69,36.95,36.11,34.51,35.84,35.99,33.51,35.99,35.19,35.19,35.19,35.69,35.69,35.69,33.96,33.96,33.96,33.96,33.96,33.96,39.99,39.99,39.99,39.99,39.99,39.99
"Macro Microscope Digital Fixed Focus 2.0 inch IPS Color Screen, 200w Pixel, 500x Magnification, Portable Handheld Magnifying Glass, Built-in 8LED Lights Compatible with Windows, Mac OS (Gray)",usb microscopes,B081RFWHTJ,39.99,39.99,39.99,39.63,39.63,38.39,38.58,39.79,39.99,39.99,40.99,40.99,39.49,39.49,41.99,39.99,39.99,39.99,39.99,39.99,39.99,40.66,40.66,40.66,40.66,40.66,35.79,35.79,39.99,39.99,42.66,42.66,42.66,42.66,42.66,42.66,34.49,27.19,27.19,27.19,27.19,27.19,25.49,19.99,19.99,19.99,19.99,19.99
Celestron - 70mm Travel Scope - Portable Refractor Telescope - Fully-Coated Glass Optics - Ideal Telescope for Beginners - Bonus Astronomy Software Package,refractors,B001TI9Y2M,101.78,89.79,89.95,86.3,71.38,81.21,98.47,85.67,85.67,85.67,108.53,115.49,113.56,101.54,95.33,92.3,93.29,85.32,90.61,85.58,83.11,91.07,91.44,72.06,89.65,87.28,76.79,60.0,98.36,84.81,89.0,89.72,88.53,99.99,92.21,85.54,88.0,94.74,87.8,96.95,87.49,94.9,94.9,71.18,75.99,89.95,98.68,99.27
"Amazon Basics Full Motion Articulating TV Wall Mount, with Swivel and Tilt, for 26"" to 55"" TVs and Flat Panels up to 80 Lbs, VESA Compatible, Black",tv wall & ceiling mounts,B01KBEOL5E,34.1,32.99,34.51,34.36,33.23,33.45,33.45,33.45,33.45,33.45,30.94,30.41,28.29,28.29,28.17,28.17,28.17,27.94,22.96,28.14,26.11,29.06,26.64,31.49,28.66,30.23,30.6,30.4,23.18,32.06,28.18,27.5,28.96,28.52,30.08,31.34,30.87,29.84,26.82,28.62,27.74,28.98,24.15,26.08,26.16,26.16,23.21,23.21
"Kootek Laptop Cooling Pad, Laptop Cooler with 5 Quiet Fans for 12""-17"" Computer PC Notebook Gaming Laptop Fan, Height Adjustable Laptop Cooling Stand Laptop Accessories, Blue",cooling pads,B01469DJLM,26.99,26.99,26.49,26.49,27.99,27.49,27.49,29.49,26.66,27.39,27.01,26.66,29.66,30.66,28.99,27.66,22.99,24.21,24.99,22.99,23.74,19.99,24.99,22.49,24.99,19.99,22.49,24.99,22.49,22.49,21.66,23.74,22.49,22.85,20.71,20.71,22.49,23.32,22.49,22.49,22.49,22.49,22.49,22.49,22.49,22.49,19.79,25.49
"TOMLOV DM9 7"" LCD Digital Microscope 1200X, 1080P Coin Microscope Magnifier, 12MP Ultra-Precise Focusing Soldering Microscope for Adult, PC View, 32GB",usb microscopes,B08G4Y6C65,115.99,115.99,109.99,112.96,112.44,112.68,112.68,118.24,116.42,116.42,116.42,117.99,111.32,111.32,115.49,115.49,115.49,110.14,107.29,104.39,104.39,106.26,101.39,102.66,98.99,103.36,99.39,96.49,96.49,104.24,115.99,101.1,99.41,95.06,93.99,93.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,82.99,89.99,79.99
"2017 Apple iPad (9.7-inch, WiFi + Cellular, 32GB) - Space Gray (Renewed)",tablets,B078J5K6MD,277.55,257.64,273.04,281.51,266.75,261.7,247.14,233.75,221.87,209.52,232.21,244.57,220.68,213.21,212.49,219.38,198.72,179.64,171.61,154.81,141.44,139.94,149.58,173.1,179.34,179.23,174.7,165.18,143.9,137.2,145.69,141.69,142.01,148.8,150.86,159.98,145.1,128.79,126.91,122.1,114.85,110.65,104.97,106.65,108.8,104.24,104.56,119.8
"Replacement for 65W Lenovo Laptop Charger USB C ;for Lenovo ThinkPad T480s T580s T490 E480 E580 Chromebook C330 S330 100e 300e 500e,Yoga C930 C940 720 Power Supply Adapter Cord",chargers & adapters,B08QGV722F,24.99,24.99,20.07,19.1,17.19,15.55,14.13,16.91,15.86,16.1,13.99,16.91,15.59,19.79,16.49,19.99,14.16,9.98,15.65,16.09,16.09,11.24,12.89,9.89,8.89,14.89,14.89,14.89,14.89,11.89,11.89,11.49,15.19,15.19,10.61,9.83,10.49,9.99,8.99,10.49,10.99,10.65,12.49,9.49,9.49,10.99,14.99,8.99
"Mounting Dream UL Listed TV Mount for Most 37-75 Inch TV, Universal Tilt TV Wall Mount Fit 16"", 18"", 24"" Stud with Loading Capacity 132lbs, Max Vesa 600 x 400mm, Low Profile Flat Wall Mount Bracket",tv wall & ceiling mounts,B00NKYYMAW,22.66,27.99,23.99,25.29,25.29,26.59,23.99,28.74,26.94,25.96,26.59,28.13,27.08,28.94,25.49,29.99,28.99,26.24,27.78,29.42,29.42,30.61,27.74,27.74,25.48,31.24,30.29,30.92,30.33,30.77,30.92,30.49,30.58,31.24,31.44,30.63,29.99,30.49,30.49,31.32,31.99,30.49,31.24,32.58,27.99,27.99,33.92,29.49
"Nettbe 60 PCS 6 Inches Reusable Cable Ties, Adjustable Cord Straps, Cable Organizer, Cord Wrap and Hook Loop Cords Management - Black",cable straps,B081HH5X61,9.42,6.99,6.77,8.19,8.19,8.19,6.98,6.85,6.69,7.99,8.69,8.69,9.23,6.83,8.43,9.83,7.42,6.98,6.77,7.46,6.68,7.56,7.14,6.92,6.9,6.9,6.46,6.46,6.46,6.46,5.58,6.2,5.28,5.78,5.52,6.3,6.93,6.93,6.93,6.93,6.48,6.48,6.48,6.48,6.32,6.48,6.46,6.44
Beats Solo3 Wireless On-Ear Headphones - Beats Club Collection - Club Navy (Renewed),8346234c-3736-4001-b2a5-9fd229148daa_2501,B07ZRX53TZ,179.64,159.95,145.37,130.3,112.74,118.75,142.88,154.42,149.26,154.48,168.16,182.72,172.61,193.25,179.99,189.5,174.99,174.99,174.99,139.99,139.99,179.99,214.99,214.99,221.99,221.99,221.99,177.5,177.5,165.0,165.0,165.0,174.99,165.0,165.0,165.0,165.0,157.5,157.5,165.0,165.0,149.99,155.0,141.67,145.0,134.99,145.0,168.33
Japan Health and Beauty - Nie Tape of BW Natural Eye Tape Bare Skin Touch ENT350AF27,binoculars,B00LGHOI8G,4.4,5.34,5.05,5.1,5.39,5.39,5.67,5.32,5.24,5.24,6.62,6.53,6.45,5.43,5.13,5.48,5.5,4.38,4.14,4.55,4.33,3.59,4.91,4.53,4.25,5.35,5.72,5.36,5.25,5.06,4.51,4.14,4.34,4.43,4.27,4.2,4.22,4.22,4.22,4.58,4.68,5.86,5.79,4.83,4.98,4.97,4.97,4.97
"Replacement for Dell Laptop Charger,65W USB C Laptop Charger for Dell Latitude 5520 5430 5420 5530 7430 7420 2in1,Dell XPS 9310 9320 9360 9350/Dell Chromebook 3100 Type C AC Power Adapter Cord",chargers & adapters,B08NDMT1VV,19.56,24.49,24.99,24.49,24.49,23.24,19.99,21.49,21.49,20.99,21.49,17.54,17.66,17.39,17.39,21.59,19.69,17.99,18.66,16.91,17.22,16.69,16.69,16.69,16.39,17.79,17.16,17.16,16.14,16.14,15.29,16.06,16.06,16.06,9.99,11.99,12.59,13.25,12.98,12.99,9.99,9.65,9.49,11.49,9.98,9.98,11.49,9.32
"2020 Apple iPad Air (10.9-inch, Wi-Fi + Cellular, 64GB) Green (4th Generation) (Renewed)",tablets,B08PF8HCDJ,683.05,680.1,683.65,683.65,672.99,640.47,645.72,610.66,669.88,612.54,635.01,651.46,614.83,579.92,576.26,576.26,635.34,562.54,503.07,442.32,475.25,452.8,440.81,543.82,476.11,599.53,479.95,428.48,443.08,434.58,439.64,446.65,438.71,426.77,425.57,410.53,403.18,405.24,393.79,384.98,368.97,364.34,380.55,380.55,354.81,318.91,318.91,328.37
"Sony ZX Series Wired On-Ear Headphones, Black MDR-ZX110",on-ear headphones,B00NJ2M33I,11.19,9.99,14.5,13.48,12.2,12.2,12.2,16.98,16.98,16.95,16.99,16.99,16.99,13.49,13.49,13.49,16.99,14.5,12.99,9.99,9.99,9.99,9.99,9.99,11.24,11.24,13.84,13.82,13.82,9.99,10.59,10.59,10.59,9.99,9.99,9.99,9.99,9.99,9.99,9.99,10.49,13.44,13.31,10.03,11.43,15.65,11.74,13.89
Monocular Telescope High Power 8x42 Monoculars Scope Compact Waterproof Fogproof Shockproof with Hand Strap for Adults Kids Bird Watching Hunting Camping Hiking Travling Wildlife Secenery,monoculars,B075WNJGCQ,41.62,41.62,33.71,39.66,39.66,39.66,39.66,45.31,45.31,45.31,41.58,42.24,37.96,36.96,36.96,36.96,36.96,45.62,36.81,35.7,35.7,37.02,35.7,47.07,36.35,33.96,36.67,37.67,37.67,45.88,37.82,33.99,33.99,34.14,38.99,41.51,39.22,41.39,41.39,41.39,41.39,34.98,34.98,37.85,37.85,37.85,37.85,53.66
