product_title,subcategory,asin,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
"SHEBA Perfect Portions Cuts in Gravy Wet Cat Food Trays (12 Count, 24 Servings), Signature Tuna and Roasted Chicken Entrée, Easy Peel Twin-Pack Trays",canned,B01NBKVGRK,22.1,19.17,35.65,10.62,9.72,9.6,21.97,16.76,9.85,20.45,19.16,17.17,15.89,19.19,23.67,37.66,28.0,19.75,18.07,28.34,27.21,29.03,30.01,31.47,28.41,30.15,29.31,25.67,28.2,32.55,31.9,34.42,43.64,41.61,44.72,44.42,43.84,37.65,40.55,33.64,30.6,30.6,13.49,13.49,13.49,13.49,13.32,13.98
"Fancy Fiesta Gourmet Pollo Fiesta Cat Alimentos 3 Ounce, 1 Can",canned,B0010B3A6E,1.65,3.24,3.24,3.24,3.24,3.24,5.18,4.18,5.65,5.54,5.54,5.54,5.54,3.5,2.35,2.35,2.35,0.8,7.67,7.66,6.4,2.01,0.99,2.73,2.84,1.11,1.4,0.87,1.2,0.88,0.88,0.89,0.88,0.83,0.88,0.85,0.88,0.88,0.88,0.86,0.88,0.88,0.88,0.88,1.39,0.88,0.88,0.88
"Pur Luv Dog Treats, K9 Kabobs for Dogs Made with Real Chicken, Duck, and Sweet Potato, 12 Ounces, Healthy, Easily Digestible, Long-Lasting, High Protein Dog Treat, Satisfies Dog's Urge to Chew",jerky,B08P2CVY5L,9.99,11.42,11.02,11.16,11.28,11.5,11.92,12.46,10.18,10.18,10.18,18.48,11.99,12.45,11.98,11.44,11.44,11.44,11.44,11.44,11.44,11.44,10.67,11.44,11.44,11.04,10.56,10.05,10.07,10.9,11.18,11.39,11.56,12.57,9.56,11.24,11.95,11.82,11.02,11.02,11.28,10.39,10.23,10.23,11.5,9.68,7.71,10.52
Greenies Chicken Flavor Capsule Size Pill Pockets Treats for Dogs 3 /7.9 Oz Net Wt 23.7 Oz,cookies,B088MQKB9F,33.54,34.02,29.99,29.96,27.31,27.31,27.31,24.83,24.53,24.53,25.13,30.0,31.17,29.98,28.81,25.15,21.67,21.84,23.62,18.75,30.45,28.02,26.0,29.47,29.73,26.64,25.21,24.61,28.3,29.83,29.83,29.99,28.73,28.52,28.52,29.98,29.66,28.52,28.52,28.52,28.52,28.52,36.81,35.6,34.86,34.65,34.68,34.58
Purina Fancy Feast Grilled Wet Cat Food Seafood Collection in Wet Cat Food Variety Pack - (Pack of 24) 3 oz. Cans,canned,B001STX13U,17.91,18.81,14.66,15.05,14.9,16.23,17.09,10.89,9.16,25.88,27.24,25.88,27.33,29.47,22.22,15.28,19.97,15.49,18.75,18.83,19.68,34.25,34.43,39.0,38.24,25.14,26.2,21.84,18.96,31.52,17.68,17.42,19.92,16.49,17.33,18.44,15.74,16.24,18.86,13.86,12.77,12.62,14.37,14.37,17.74,17.26,17.36,16.45
"CESAR BACKYARD COOKOUT Adult Wet Dog Food Classic Loaf in Sauce Variety Pack, Grilled Chicken and Porterhouse Steak Flavors, (12) 3.5 oz. Easy Peel Trays",canned,B081J61Z15,9.99,19.99,27.58,21.67,9.99,15.79,21.15,22.92,10.74,9.21,10.74,24.29,28.8,31.57,31.56,31.58,31.57,31.57,28.54,27.06,22.98,30.51,29.42,27.76,30.84,30.87,27.5,29.01,33.61,35.35,33.36,30.82,29.98,28.33,24.56,23.23,27.99,31.98,29.63,31.96,31.02,29.57,29.6,31.74,28.97,29.26,28.85,30.23
"Minties Dental Chews for Dogs, 80 Count, Vet-Recommended Mint-Flavored Dental Treats for Tiny/Small Dogs 5-24 lbs, Dental Bones Clean Teeth, Fight Bad Breath, and Removes Plaque and Tartar",dental care,B083MN9SZ5,14.39,14.39,15.43,14.39,14.39,14.39,14.39,14.04,14.04,16.47,16.47,16.47,16.47,14.03,13.59,14.82,13.99,13.99,36.56,21.74,22.84,22.29,26.3,15.28,17.78,25.59,17.6,14.63,14.82,14.52,14.61,14.55,14.5,28.43,30.17,22.35,17.26,16.84,16.83,16.87,16.93,16.94,16.94,16.92,15.71,16.93,16.93,16.96
"Milk-Bone Flavor Snacks Small Dog Treats, 60 Ounce (Pack of 3)",cookies,B01MTEUOQF,21.0,22.32,19.74,19.74,19.74,19.74,22.94,23.19,22.42,22.18,21.86,23.63,33.44,22.92,23.44,21.69,26.74,27.39,27.98,32.27,26.87,26.89,31.44,31.44,31.44,32.14,46.84,30.94,37.08,48.59,35.24,31.0,25.97,38.02,40.62,26.94,26.94,26.22,25.63,25.63,25.63,25.63,26.93,25.31,22.44,22.35,24.7,33.47
Good'N'Fun Triple Flavored Rawhide Kabobs for Dogs,cookies,B076596ZL7,104.44,105.12,104.91,99.48,92.88,95.57,99.56,135.57,101.66,96.84,99.18,135.31,159.11,123.06,135.35,118.98,110.64,106.56,127.12,224.95,210.18,176.19,145.14,111.6,128.0,128.0,128.0,139.08,127.83,147.08,139.41,152.56,144.43,182.43,119.76,119.76,136.3,143.76,143.76,141.18,145.1,145.68,134.06,130.1,126.76,124.83,114.48,105.42
"Milk-Bone Soft & Chewy Dog Treats, Beef & Filet Mignon Recipe, 25 Ounce",bones,B006HKA6II,9.96,14.09,15.93,15.53,15.56,15.08,14.6,11.37,9.88,9.26,9.63,11.56,11.52,11.05,11.28,10.4,11.0,12.23,12.51,12.89,12.57,12.93,13.5,14.39,14.47,14.46,7.74,13.43,13.53,13.53,13.53,12.58,14.48,14.35,13.66,14.08,19.97,18.17,16.95,16.95,11.49,9.9,13.94,14.28,18.5,15.09,15.09,13.24
"Vetnique Glandex Anal Gland Soft Chew Treats with Pumpkin for Dogs Digestive Enzymes, Probiotics Fiber Supplement for Dogs Boot The Scoot (Peanut Butter Chews, 120 Count)",digestive remedies,B01EZ4W7KW,51.45,52.78,53.85,53.81,53.83,53.84,53.92,53.97,54.11,52.5,45.05,49.98,53.1,53.73,53.73,49.87,50.66,51.2,46.08,47.34,50.78,50.59,53.01,52.41,52.41,52.41,54.49,54.44,54.44,54.44,54.44,54.44,53.43,52.32,53.62,54.74,53.46,53.46,52.49,52.49,54.49,53.8,53.91,53.91,53.91,54.23,53.65,53.5
"Milk-Bone MaroSnacks Dog Treats, Beef, 15 Ounce (Pack of 6) with Real Bone Marrow and Calcium",cookies,B07DKNTLT8,12.95,20.73,18.56,18.56,16.94,16.94,9.97,9.97,9.97,9.97,9.97,17.76,19.56,18.14,18.78,17.48,21.02,22.2,23.94,23.64,22.29,22.26,22.48,22.45,22.75,22.06,21.75,22.2,22.3,22.73,22.51,23.62,23.96,22.46,22.74,22.9,22.76,22.79,23.88,22.78,22.91,22.91,22.51,22.42,22.61,22.91,21.55,23.88
Rocco & Roxie Supply Co. Stain & Odor Eliminator for Strong Odor - Enzyme Pet Odor Eliminator for Home - Carpet Stain Remover for Cats & Dog Pee - Enzymatic Cat Urine Destroyer - Carpet Cleaner Spray,stain removers,B00J9MYM5O,44.98,44.98,49.96,49.04,48.76,48.76,49.97,65.06,49.01,49.97,49.97,44.98,44.98,44.98,44.98,36.97,41.74,41.74,49.77,49.77,42.48,42.48,49.97,49.97,49.97,49.97,49.98,49.98,42.48,44.98,44.97,43.72,43.72,43.72,43.72,43.72,42.48,42.48,42.48,49.97,44.98,44.98,49.97,49.97,44.98,47.67,42.98,47.97
Purina ONE Dry Dog Food Lamb and Rice Formula - (Pack of 4) 4 lb. Bags,dry,B07HHN8NSF,59.4,59.4,59.4,53.16,87.42,79.24,67.92,40.78,40.78,40.78,40.78,31.92,67.32,29.74,29.74,29.74,62.94,42.18,36.28,38.71,45.22,45.22,44.12,44.12,44.12,38.66,38.66,38.66,38.66,38.66,36.78,37.65,38.1,29.86,61.18,33.32,30.16,32.16,30.81,35.48,30.43,30.43,30.43,47.65,49.15,52.43,43.09,41.13
"ARM & HAMMER Clump & Seal Platinum, Complete Odor Sealing Clumping Cat Litter, Multi-Cat, 14 Day Odor Control, 27.5 lb",litter,B06ZZ4679J,22.49,27.68,27.04,25.75,18.59,18.68,18.94,21.28,20.56,28.76,38.96,35.36,32.81,21.35,21.59,21.71,21.59,21.59,54.73,51.02,32.74,32.74,32.74,43.51,37.08,31.62,30.71,26.99,25.34,25.34,25.34,25.34,25.34,22.52,22.52,22.52,22.52,30.77,30.77,30.77,24.23,23.99,23.84,23.57,23.69,23.89,23.89,24.54
"PetSafe ScoopFree Crystal Cat Litter & Refill Tray, Fragrance Free, 4.3 Lb Bag with Each Tray, Pack of 3",litter,B00JT3XZF6,48.95,46.15,46.15,46.15,49.26,49.26,52.16,51.97,47.84,56.84,56.64,58.95,72.21,87.88,104.24,101.8,101.8,64.47,64.64,69.95,69.95,68.39,69.16,69.16,69.16,69.16,97.97,69.95,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,63.99,66.97,66.97
"PetSafe ScoopFree Odor Control Crystal Cat Litter, Lavender, Scent 4.3 Lb Bag, Pack of 2",litter,B01MTCODOT,17.36,17.88,17.13,16.82,17.07,17.14,17.7,21.48,30.59,26.19,42.26,44.31,39.52,38.75,36.16,33.95,41.75,44.96,36.0,24.89,27.09,27.09,23.4,23.52,22.48,22.48,36.39,34.04,24.81,24.7,24.22,24.82,24.95,24.95,24.95,26.12,24.7,24.55,48.42,31.78,24.66,24.45,24.78,24.7,24.7,23.96,24.21,24.65
"Muddy Mat® Shown on TV – Super Absorbent Microfiber Dog Door Mat for Muddy Paws, Non-Slip Washable Pet Rug, Quick Dry Chenille Entryway Carpet, Machine Washable Indoor Outdoor mat, Grey 30""x19""",bed mats,B08N6VLJKV,34.49,34.49,34.99,19.99,19.99,20.96,24.32,23.66,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.95,19.85,19.97,19.97,19.95,19.95,19.97,19.97,19.97,19.98,19.96,20.07,21.95,21.95,21.95,21.95,23.99,22.86,22.26,22.26,26.94,26.94,26.94,26.94,25.99,24.74,24.74,24.74,24.74,22.47,23.48,19.93,19.91
Purina Fancy Feast Gravy Lovers Poultry and Beef Grilled Gourmet Wet Cat Food Variety Pack - (Pack of 24) 3 oz. Cans,canned,B005OB3E30,16.73,16.62,15.06,15.58,14.96,15.53,24.2,17.38,16.58,16.47,33.56,26.0,22.5,23.66,18.16,16.21,17.64,18.29,19.22,19.96,19.87,33.67,25.3,29.82,29.53,35.34,20.92,20.14,19.18,20.27,20.27,20.39,22.09,17.73,20.38,20.49,20.27,19.5,19.79,17.86,18.92,17.57,18.03,18.03,19.66,19.66,19.45,16.24
"Greenies Feline Adult Dental Cat Treats, Savory Salmon Flavor, 9.75 oz. Tub",dental care,B0828W8FNS,6.64,6.64,6.64,7.26,7.26,7.26,7.26,8.95,7.65,6.92,8.29,17.07,17.96,8.2,8.28,8.48,8.48,7.21,8.98,9.08,9.08,9.08,9.08,9.08,9.08,12.64,12.66,13.08,11.09,14.13,12.75,12.59,9.67,14.66,10.79,12.54,13.56,13.56,10.98,10.48,8.79,10.98,10.98,10.98,10.98,10.98,12.88,9.41
"IAMS Proactive Health Indoor Weight & Hairball Care Adult Dry Cat Food with Chicken & Turkey, 3.5 lb. Bag",dry,B01BMBYKOM,12.63,7.49,7.19,7.43,7.43,7.49,7.18,7.37,7.37,5.54,6.06,7.32,7.84,8.48,11.94,10.42,8.18,8.18,8.95,22.12,22.12,22.12,22.12,22.12,22.12,10.78,10.99,14.88,13.42,18.68,15.91,10.87,10.97,12.98,12.98,10.98,10.98,15.59,17.73,9.88,9.88,9.54,9.54,9.54,13.44,11.66,11.66,10.73
"Greenies Original Regular Natural Dog Dental Care Chews Oral Health Dog Treats, 36 count (Pack of 1)",cookies,B006W6YHHI,33.44,33.83,30.44,31.27,33.98,34.24,43.96,28.48,29.0,30.34,32.31,37.31,36.88,33.98,33.82,33.44,33.51,32.92,32.24,35.48,35.48,45.52,37.28,35.46,36.45,39.6,37.99,37.97,41.85,38.2,38.4,39.22,38.21,39.72,33.91,38.86,39.0,36.97,34.6,36.84,31.88,32.72,32.54,36.46,37.9,36.77,36.17,35.43
"Greenies Original Teenie Natural Dental Care Dog Treats, 54 oz. Pack (192 Treats)",cookies,B07G9PSBQ7,47.8,47.8,47.94,49.99,49.98,49.98,49.98,49.98,49.74,48.16,54.48,45.7,46.88,49.23,48.5,42.19,46.03,47.12,49.15,50.65,52.83,52.81,49.4,50.29,50.28,56.24,56.48,57.42,55.98,57.91,57.14,55.18,51.47,57.47,55.28,56.22,55.53,55.84,58.56,53.95,55.78,56.32,53.42,41.42,46.05,47.26,48.96,39.06
"Purina Pro Plan High Protein, Grain Free Wet Dog Food, Chicken and Lamb Entree - (12) 13 oz. Cans",canned,B07KYRYMW6,22.94,22.94,22.94,22.94,22.94,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,26.1,26.1,26.1,26.1,29.4,29.4,29.4,28.2,28.2,28.2,28.2,28.2,28.2,32.36,29.86,32.4,37.48,58.08,52.12,62.98,57.99,58.84,55.31,69.96,69.94,69.94,69.94,69.94,59.99,59.82,59.82,70.0,69.3,66.5,66.5
"Blue Buffalo Bits Soft Dog Treats for Training, Made With Natural Ingredients & Enhanced with DHA, Turkey Recipe, 4-oz Bag",cookies,B004BZU2LM,3.99,4.02,4.75,4.88,4.88,4.96,4.96,4.96,5.55,5.31,5.31,5.31,5.31,4.95,5.25,5.25,5.48,6.02,6.99,8.03,8.03,8.03,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.95,6.59,6.46,6.99,6.21,5.23,5.23,5.23,5.23,5.23,5.23,6.64,6.64,8.37,8.37,8.37,8.37,8.37,5.68
"Benebone Wishbone Durable Dog Chew Toy for Aggressive Chewers, Real Bacon, Made in USA, Large",chew toys,B014JY9E9U,17.41,17.39,17.09,16.87,16.77,16.59,16.38,14.98,16.12,9.41,9.82,14.15,15.04,17.41,16.88,16.2,16.11,17.41,17.41,17.41,16.14,19.0,15.76,15.76,15.76,15.76,15.76,19.43,19.43,17.99,14.99,14.99,14.99,14.99,14.99,14.46,12.83,18.39,17.17,15.16,16.12,17.24,18.34,19.43,19.23,18.05,17.07,19.43
Zesty Paws Dog Allergy Relief- Dog Itching Skin Relief- Dog Probiotics for Itchy Skin and Itchy Ears- Dog Allergy Paw Relief- Dog Allergy Chews- Dog Itch Relief - Dog Skin Allergy Relief - Lamb - 90ct,itch remedies,B071WCV19B,25.64,25.42,25.42,25.16,25.14,25.96,25.48,26.97,25.32,24.22,23.67,26.12,26.45,25.45,26.26,26.7,28.54,28.77,28.89,28.13,28.38,28.03,27.81,27.7,28.23,31.07,26.55,28.33,28.09,27.97,29.0,30.22,28.27,28.11,27.88,28.83,24.98,29.97,29.97,29.97,29.67,29.67,29.97,25.96,31.63,30.96,23.07,32.97
"Sheba Perfect Portions Wet Cat Food Pate Savory Chicken Entree and With Sustainable Salmon Variety Pack, 2.6 oz., Twin-Pack Trays (6 Count, 12 Servings) (Pack of 2)",canned,B01MSYXZZ1,17.42,10.54,13.66,10.58,10.58,10.58,17.2,15.58,10.25,7.49,7.68,9.46,9.46,9.08,9.32,12.15,10.93,5.51,7.72,11.5,14.47,14.47,18.41,11.5,11.24,13.96,16.05,15.87,10.98,10.98,10.98,10.98,10.98,13.96,14.1,13.92,15.27,16.92,16.92,17.53,13.96,13.96,11.22,15.64,16.35,15.61,15.61,13.92
"PetLab Co. Probiotics for Dogs, Support Gut Health, Occasional Diarrhea, Digestive Health & Seasonal Allergies - Pork Flavor - 30 Soft Chews - Packaging May Vary",digestive remedies,B089XVJHFK,35.74,32.31,32.61,34.75,34.75,34.75,34.75,34.75,36.15,33.62,30.45,32.72,33.34,35.7,34.45,34.45,32.36,32.36,32.36,32.36,32.36,32.36,32.8,30.56,30.56,30.56,30.56,35.95,24.71,35.95,35.95,35.95,24.57,35.95,26.75,26.75,26.75,28.3,28.3,28.3,34.3,34.76,34.76,34.76,34.76,34.76,28.76,35.95
"Best Pet Supplies Dog Poop Bags (150 Bags) for Waste Refuse Cleanup, Doggy Roll Replacements for Outdoor Puppy Walking and Travel, Leak Proof and Tear Resistant, Thick Plastic - Blue Strips",bags,B07DHWFD8N,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99
"Wild Alaskan Salmon Oil for Dogs & Cats - Omega 3 Skin & Coat Support - Liquid Food Supplement for Pets - Natural EPA + DHA Fatty Acids for Joint Function, Immune & Heart Health 32oz",fish oil supplements,B00WZZQ46C,32.46,35.64,35.22,35.22,35.22,35.32,34.24,35.97,35.97,35.17,36.77,35.79,35.85,35.97,35.97,34.97,36.1,34.96,35.2,38.45,36.64,31.42,31.42,36.96,36.68,36.5,36.95,38.5,38.17,38.17,37.19,38.72,36.31,35.19,34.24,34.93,36.26,46.6,36.97,53.28,47.82,39.4,35.27,36.34,37.47,37.47,37.47,36.97
"Greenies Original Large Natural Dental Care Dog Treats, 18 oz. Pack (12 Treats)",cookies,B000KETAF2,19.4,19.4,19.4,19.4,23.49,24.03,23.35,21.06,20.41,20.79,21.36,20.11,20.11,20.11,20.11,20.11,20.11,20.11,23.99,23.99,25.19,23.33,24.06,21.1,22.31,23.66,22.16,36.13,30.06,24.49,31.98,25.74,26.89,29.8,30.53,34.95,36.15,31.93,29.37,27.82,27.82,29.95,37.72,42.9,43.0,34.3,34.45,35.03
"Hartz Delectables Squeeze Up Interactive Lickable Wet Cat Treats for Adult & Senior Cats, Tuna & Shrimp, 24 Count, 12 ounces",treats,B07TJF6F1Q,39.16,39.16,11.97,20.44,27.83,28.0,22.99,22.17,10.99,11.49,21.16,23.11,26.77,16.69,13.6,13.43,19.06,17.46,16.93,22.59,24.66,22.5,24.49,21.6,18.98,18.98,12.5,13.57,13.57,13.57,13.57,13.57,12.29,20.03,14.25,12.02,17.58,17.58,13.5,13.57,13.57,13.57,13.57,13.57,13.56,13.64,13.57,13.57
