"Title","Categories: Sub","ASIN"
"Apple Barrel Acrylic Paint in Assorted Colors (2 oz), 20523, Kelly Green","Paints, Kitchen & Dining Features","B003EUB7JQ"
"Apple Barrel Acrylic Paint in Assorted Colors (2 oz), 20741, Cloudless","Paints","B00889ZA5A"
"Apple Barrel Acrylic Paint in Assorted Colors (2 oz), 21392, Granite Grey","Paints","B00889ZBH2"
"beadsland Flat Back Crystal Rhinestones Round Gems, Light Siam (1.9-2.0mm) SS6/1440pcs","Rhinestones & Sequins","B08GPC56PQ"
"Red Heart E300.0319 Super Saver Economy Yarn, Cherry Red","Yarn, Kitchen & Dining Features, Top Yarn Picks","B0017342OY"
"Astrobrights/Neenah Bright White Cardstock, 8.5"" x 11"", 65 lb/176 gsm, White, 75 Sheets (90905-02) - Packaging May Vary","Card Stock, HMT test, Office Low Return Rate Alert","B003A2I5T8"
"Soucolor 72-Color Colored Pencils for Adult Coloring Books, Back to School Supplies, Soft Core, Artist Drawing Sketching Pencils Set, Art Supplies Kit Gifts for Kids Teens Beginners Blending Shading","Pencils, HMT test","B01N09ZDEI"
"Scissors, iBayam 8"" All Purpose Scissors Bulk 3-Pack, Ultra Sharp 2.5mm Thick Blade Shears Comfort-Grip for Office Desk Accessories Sewing Fabric Home Craft Teacher School Supplies, Right/Left Handed","Scissors, Cutting & Measuring Devices, HMT test, Save on Fiskars Items","B07H3QKN2Z"
"Neenah Index Cardstock, 8.5"" x 11"", 90 lb/163 gsm, White, Lightweight, 94 Brightness, 300 Sheets (91437)","Card Stock, Quantity discounts on select office products for business customers, HMT test, V4 Customers Keep It - 30%","B07D4YF3K4"
"GDMINLO Soft Tape Measure Double Scale Body Sewing Flexible Tailor Craft Vinyl Ruler for Weight Loss Medical Body Measurement, Has Centimetre Scale on Reverse Side 60-inch（White）","Tape Measures, HMT test, Shop All Notions","B07MT89MCW"
"Apple Barrel Acrylic Paint in Assorted Colors (8 oz), 4476E Country Gray- Pack of 1","Paints","B0711RZ66Z"
"Goo Gone Original Liquid - 8 Ounce - Surface Safe Adhesive Remover Safely Removes Stickers Labels Decals Residue Tape Chewing Gum Grease Tar Crayon Glue","Adhesive Removers, HMT test, Cold and Flu","B07PW7J8QG"
"Coquimbo Sewing Kit Christmas Gifts for Grandma, Mom, Traveler, Adults, Beginner, Emergency, DIY Sewing Supplies Organizer Filled with Scissors, Thread, Sewing Needles, Tape Measure etc (Black, L)","Sewing Project Kits","B07L6V73YJ"
"Ring Sizer Adjuster for Loose Rings - 12 Pack, Guards, Spacers & Tighteners, Fits Bands Up to 6mm, Reduces Size by 0.5-1.5, Invisible Design for Women & Men by 5 STARS UNITED","Jewelry Sizers & Mandrels, HMT test, 19123366011","B0757JLTY7"
"Elmer's Disappearing Purple School Glue Sticks, Washable, 22 Grams, 30 Count","Glue Sticks & Pens, Quantity discounts on select office products for business customers, Save $10 for every $25 spent on Elmers, Sharpie, and More, Save on office supplies from Expo, Sharpie, Paper Mate, and more, Save on Fiskars Items","B01CTA7ABA"
"HTVRONT HTV Vinyl Rolls Heat Transfer Vinyl - 12"" x 8ft White HTV Vinyl for Shirts, Iron on Vinyl for All Cutting Machine - Easy to Cut & Weed for Heat Vinyl Design (White)","Heat Transfer Film, HMT test","B089ZVY1L1"
"SAKURA Pigma Micron Fineliner Pens - Archival Black Ink Pens - Pens for Writing, Drawing, or Journaling - Assorted Point Sizes - 6 Pack","Pens, October is Scrapbooking Month, HMT test, October Scrapbooking Month, Kitchen & Dining Features","B0008G8G8Y"
"Melsan 4x6 Inch Hook and Loop Tape Heavy Duty - 4 Sets - Strong Back Adhesive Fastener for Home Office Indoor Outdoor Use - Instead of Holes and Screws, Black","Interlocking Tape","B07Y3Y38N2"
"Lion Brand 24/7 Cotton Yarn, Lightweight Yarn for Knitting, Crocheting, and Crafts, Sky, 1 Pack","Yarn","B017T977MI"
"Mod Podge Gloss Sealer, Glue & Finish: All-in-One Craft Solution- Quick Dry, Easy Clean, for Wood, Paper, Fabric & More. Non-Toxic - Craft with Confidence, Made in USA, 8 oz., Pack of 1","Art Glues & Pastes, HMT test, Kitchen & Dining Features, Save on Fiskars Items","B003W0XR8M"
"Amazon Basics Stainless Steel Scissors for Office, Crafts, Multipurpose, Sharp, Comfort Grip, PVD Coated, 3 Pack, Multicolor","Scissors, Scissors, 8346234c-3736-4001-b2a5-9fd229148daa_2501, Save on Fiskars Items","B01BRGU8R0"
"Soucolor Art Brush Markers Pens for Adult Coloring Books, Aesthetic Cute School Supplies, 34 Colors Numbered Dual Tip (Brush and Fine Point) Marker Pen for Kids Note taking Planner Calligraphy Drawing","Markers, HMT test","B085DP36VF"
"Fairfield The Original Poly-Fil, Premium Polyester Fiber Fill, Soft Pillow Stuffing, Stuffing for Stuffed Animals, Toys, Cloud Decorations, and More, Machine-Washable Poly-Fil Fiber Fill, 20 lbs. Box","Stuffing & Polyester Fill","B07CBQ8ZJ3"
"The Woobles Beginners Crochet Kit with Easy Peasy Yarn as seen on Shark Tank - with Step-by-Step Video Tutorials - JoJo The Bunny","Crochet Kits","B07BLS3RBR"
"iBayam Journal Planner Pens Colored Pens, Office School Supplies, Fine Point Fineliner Drawing Art Markers for Bullet Journaling Scrapbooking Notebook Writing Note Taking Calendar Stationary, 18-Color","Pens, HMT test","B0772XSNXY"
"FolkArt Acrylic Paint in Assorted Colors (2 oz), 2504, Graffiti Pink","Paints","B007T7BW5Y"
"16 Posca Markers 5M, Posca Pens for Art Supplies, Coloring Markers - Rock Art, Fabric Paint, Fabric Markers, Paint Pen, Art Markers, Posca Paint Markers","Pens & Markers","B013NMZ6XC"
"Elmer's Disappearing Purple School Glue, Washable, 6 Pack, 0.21-ounce sticks","Art Glues, Glue Sticks & Pens, School Supply Multipacks, Save $10 for every $25 spent on Elmers, Sharpie, and More, Save on Fiskars Items","B00143UIC2"
"Liquitex BASICS Acrylic Paint, 118ml (4-oz) Tube, Cobalt Blue Hue","Paints","B000KNNJ9Q"
"KTOJOY 200 Pcs Craft Sticks Ice Cream Sticks Natural Wood Popsicle Craft Sticks 4.5 inch Length Treat Sticks Ice Pop Sticks for DIY Crafts","Craft Sticks, HMT test, Save on Fiskars Items","B07F367TCK"
"Loddie Doddie Liquid Chalk Markers - Pack of 4 Chalk Pens - Perfect for Chalkboards, Blackboards, Windows, Glass, Bistro | 6mm Reversible Bullet & Chisel Tip Erasable Ink (Basic Primary)","Chalk","B07VZXM5TD"
"Bostitch 3-Hole Punch, 12 Sheet Capacity, Silver/Black (HP12)","Punches, Quantity discounts on select office products for business customers, HMT test","B01GIJLSGG"
"Crayola Construction Paper - 480ct (2pck), Bulk School Supplies For Kids, Teacher Classroom Must Have, Art Paper, Arts & Crafts","Construction Paper, Back to School in Toys & Games, Crayola Easter Deal Of The Day, HMT test, Crayola Deal of The Day, Save on Crayola Arts & Crafts, Art & Creativity, Language Arts under $25","B00MJ8JSFE"
"Surebonder DT-100 Made in the USA All Purpose Stik-Mini Glue Sticks-All Temperature-5/16""D, 4""L Hot Melt Glue Sticks-100 Sticks per bag, Clear","Glue Gun Sticks, HMT test, Business Pricing, Kitchen & Dining Features, Save on Fiskars Items","B003JZII34"
"Otylzto Premium Plastic Clips, 100 Pcs with Box, Sewing Notions for Sewing Quilting Supplies Crafting Tools, Assorted Colors for Craft","Notions, HMT test","B08KGTFR6T"
"Prang sunworks construction paper, 50 lb text weight, 9 x 12, dark blue, 50/pack","Construction Paper, Art & Creativity, Art & Creativity","B0015ZZXD8"
"P&J Trading Fragrance Oil | Frankincense & Myrrh Oil 30ml - Candle Scents for Candle Making, Freshie Scents, Soap Making Supplies, Diffuser Oil Scents","Scents, Cold and Flu","B06ZXXL6F3"
"Elmer's All Purpose School Glue Sticks, Washable, 7 Grams, 60 Count","Art Glues, Quantity discounts on select office products for business customers, Glue Sticks & Pens, key value item, Social Good Test, Save $10 for every $25 spent on Elmers, Sharpie, and More, Office Low Return Rate Alert, Save on Fiskars Items","B008XDXU44"
"Dual Markers Brush Pens, 36 Fine Point Art Marker, Double Tip Colored Pen for Adult Coloring Hand Lettering, School Classroom Art Suppliers","Markers","B07CJ8QXF8"
"Paxcoo 1mm Elastic Bracelet String Cord Stretch Bead Cord for Jewelry Making and Bracelet Making White","Beading Cords & Threads, HMT test","B07D4J1MQ4"
"LIVINGO Premium Tailor Scissors Heavy Duty Multi-Purpose Titanium Coating Forged Stainless Steel Sewing Fabric Leather Dressmaking Comfort Grip Shears Professional Crafting (8.5 INCH)","Scissors, Save on Fiskars Items","B079KZJY1J"
"Luna Bean Hand Casting Kit – Gifts for Women and Men, Wedding Gifts, Couple Anniversary and Bridal Shower Hand Molding Kit - Crafts for Adults Parents Kids Mom Dad Mother Father","Molding & Casting, HMT test","B01E4LWBLQ"
"Neenah Premium Cardstock, 8.5"" x 11"", 65 lb/176 gsm, Bright White, 250 Sheets (91904)","Card Stock, HMT test, V4 Customers Keep It - 50%, Office Low Return Rate Alert","B00006IDRW"
"Mr. Pen- Safety Pins, Safety Pins Assorted, 300 Pack, Silver, Assorted Safety Pins, Safety Pin, Small Safety Pins, Safety Pins Bulk, Large Safety Pins, Safety Pins for Clothes","Safety Pins, HMT test","B0892SWQB5"
"Silicone Earring Backs Earring Backings Soft Clear Ear Safety Back Pads Backstops Clutch Stopper Replacement for Fish Hook Earring Studs Hoops Diameter 4mm (2000PCS/1000Pairs)","Earring Backs & Findings","B083LQKLW2"
"Amazon Basics Purple Washable School Glue Sticks, Dries Clear, Non-Toxic, 0.24-oz Stick, 60-Pack","Glue Sticks & Pens, Quantity discounts on select office products for business customers, HMT test, Save on Fiskars Items","B07H46MZWC"
"Elmer's Liquid School Glue, Clear, Washable, 5 Ounces, 8 Count - Great for Making Slime","Art Glues, Newell OIH Deal Creation, Spend $30 and Save $10 on Select Pens and Pencils from Paper Mate, Sharpie, and More!, Up to 50% off on Markers and Pencils from Prismacolor, Sharpie and More","B07B98XXMN"
"HeatnBond Hem Iron-On Adhesive, Super Weight, 3/4 Inch x 8 Yards, White","Fusible & Hem Tape, HMT test, Kitchen & Dining Features, September Sewing Month","B000XZVXNK"
"Mod Podge Matte Sealer, Glue & Finish: All-in-One Craft Solution- Quick Dry, Easy Clean, for Wood, Paper, Fabric & More. Non-Toxic - Craft with Confidence, Made in USA, 16 oz., Pack of 1","Art Glues & Pastes, HMT test, Owl pumpkins, Kitchen & Dining Features, Save on Fiskars Items","B001IKES5O"
"Crayola Clicks Retractable Tip Markers (10ct), Cone Tip, Washable Art Marker Set for Kids, Coloring Supplies, Long Lasting, Gifts for Kids, 3+","Markers","B08LQYT546"
"FolkArt JA655 Paint Acrylic Metallic Aquamarine, 2 Fl Oz (Pack of 1), Aqua","Paints","B007T7D5RW"
"Nakoma Rit Liquid Dye,Golden Yellow, 14.22 x 6.35 x 5.08 cm, 236 ml","Dyes, Kitchen & Dining Features","B002P4TC76"
"Chalk Markers - 8 Vibrant, Erasable, Non-Toxic, Water-Based, Reversible Tips, For Kids & Adults for Glass or Chalkboard Markers for Businesses, Restaurants, Liquid Chalk Markers (Vibrant 6mm)","Chalk, Markers, HMT test","B07QF31BNY"
"anezus Self Healing Sewing Mat, Rotary Cutting Mat Double Sided 5-Ply Craft Cutting Board for Sewing Crafts Hobby Fabric Precision Scrapbooking Project 9inch x 12inch(A4)","Cutting Mats, Commercial Kitchen Equipment and Tools, Customers' Most-Loved Home Decor, Customers' Most-Loved Home_Temp","B088LZNS1M"
"Apple Barrel, Vibrant Spectrum Collection Acrylic Craft Paint, PROMOABIII, 2 fl oz each, 16 assorted matte colors, 16 count","Paints, HMT test, Crafts & activities, Home & Kitchen Features","B076CP6F36"
"ARTDOT 60 Slots Storage Container for Diamond Art Kits for Adults,Portable Bead Storage Boxes for Diamond Painting Accessories and Tools","Craft & Sewing Supplies Storage, Storage Boxes & Organizers, HMT test","B088K3FQ7W"
"Tattoo Transfer Paper, Cridoz 35 Sheets Stencil Transfer Paper for Tattooing, A4 Size","Transfer Paper, HMT test","B07Y68P684"
"Soucolor Acrylic Paint Brushes Set, Easter Basket Stuffers, 20Pcs Round Pointed Tip Artist Paintbrushes for Acrylic Oil Watercolor Canvases Rock Body Face Nail Miniature Detailing Drawing Art Supplies","Pointed-Round Paintbrushes, HMT test","B07YDDF26Y"
"ZEFFFKA Premium Quality Fabric Iron-on Patches Inside & Outside Strongest Glue 100% Cotton Black and White Repair Decorating Kit 12 Pieces Size 3"" by 4-1/4"" (7.5 cm x 10.5 cm)","Repair Patches, Shop All Notions","B07SW5DJWC"
"Apple Barrel Acrylic Paint in Assorted Colors (16 Ounce), 21136 Kelly Green","Paints","B0018N81PE"
"GoTo Foam 4"" Height x 24"" Width x 72"" Length 36ILD (Semi-Firm) Upholstery Cushion Made in USA","Cushion & Upholstery Foam","B07S7ZWGTS"
"AdTech 8"" Mini Hot Glue Stick-24pk, Part# W220-3824","Glue Gun Sticks, Save on Fiskars Items","B01N0ON9G2"
"HTVRONT Black Heat Transfer Vinyl Rolls - 12"" x 20ft Black Iron on Vinyl for Shirts, Black Iron on for All Cutter Machine - Easy to Cut & Weed for Craft Heat Vinyl Design","Iron-on Transfers","B07Y51VM86"
"Apple Barrel Acrylic Paint in Assorted Colors (16 Ounce), 21119 White","Paints, Spiderweb Pumpkins, Kitchen & Dining Features, Home & Kitchen Features","B0018N4P54"
"ARTISTRO 12 Acrylic Paint Pens, Art Set Acrylic Paint Markers, Fabric Markers for Textile, Canvas, Rock, Glass, Wood, Paper, Pumpkin, DIY, Paint Markers for Kids and Adults (Extra Fine Tip)","Pens & Markers, HMT test","B07485T22B"
"Anezus Jump Rings for Jewelry Making Supplies and Necklace Repair with Jump Ring Pliers and Open Jump Ring(1200Pcs Silver and Gold)","Jump Rings, HMT test, Women","B07DMMBY85"
"Crayola Super Tips Marker Set (100ct), Fine Point Washable Markers, Drawing Markers for Kids & Adults, Great for Thick & Thin Lines","Markers, Save on Arts & Crafts Toys, Colored Pencils & Pens, Hobbies and stationery Made in Italy","B071CP6X88"
"TransOurDream Tru-Iron on Heat Transfer Paper for Dark Fabric (20 Sheets, 8.5x11"") T Shirt Transfers Paper for Inkjet Printer Printable Heat Transfer Vinyl for T-Shirts (TOD-7)","Heat Transfer Paper, HMT test","B08GLNXS4D"
"DAS Air-Hardening Modeling Clay, 2.2 Lb. Block, White Color (387500)","Clay","B001GAP4YA"
"CHALKY CROWN Bold Chalk Markers - Dry Erase Marker Pens - Liquid Chalk Markers for Chalkboards, Signs, Windows, Blackboard, Glass - Reversible Tip (8 Pack) - (Multicolored, 1mm)","Chalk","B082DJZJ4F"
"Gel Pens for Adult Coloring Books, 30 Colors Gel Marker Colored Pen with 40% More Ink for Drawing, Bullet Journaling, School Craft Supplies","Pens, HMT test","B07R1WKMB3"
"ONine Leather Repair Patch，Leather Repair Tape, 3 x 60 inches Leather Repair Patch for Furniture,Vinyl Repair kit，Leather Couch Patch，for Sofas, Furniture, car Seats, Office Chairs(Dark Deerskin)","Leather Strips, Shapes, & Scraps, Save on Fiskars Items","B07TCNS1SB"
"Black Elastic Bands for Wigs, 1 Inch 12 Yard High Elasticity Knit Spool Sewing Band for Waistbands Pants Clothes and Crafts DIY, Airisoer","Elastic Bands","B0869KZ9CT"
"Gorilla Heavy Duty Spray Adhesive, Multipurpose and Repositionable, 14 Ounce, Clear, (Pack of 1)","Adhesive Sprays, HMT test","B0752XM8VN"
"NOANTA White Macrame Cord 3mm x 109yards, Colored Macrame Rope, Cotton Rope Macrame Yarn, Colorful Cotton Craft Cord for Wall Hanging, Plant Hangers, Crafts, Knitting","Macrame & Knotting","B08GR3YDC1"
"Tru-Ray Construction Paper, 10 Vibrant Colors, 9"" x 12"", 50 Sheets","Construction Paper, Art & Creativity, HMT test, Art & Creativity","B007OCF0C0"
"Yarniss 20 Sizes Crochet Hooks 0.5mm-10mm, Ergonomic Crochet Hooks Set with Case for Arthritic Hands","Crochet Hooks","B07SSPT29P"
"3 Pack PTFE Teflon Sheet for Heat Press Transfer Sheet Non Stick 16 x 20"" Heat Transfer Paper Reusable Heat Resistant Craft Mat","Parts & Accessories, HMT test","B07H55M1ZR"
"Apple Barrel Multi Surface Acrylic Paint, 2 oz, True Green 2 Fl Oz","Paints","B07BG4B16X"
"Fiskars SoftGrip Detail Craft Knife - 8"" Exacto Knife for Crafting - Multi-Use Exacto Blade Included with Protective Cover","Art Blades, October is Scrapbooking Month, HMT test, Fiskars, October Scrapbooking Month, Trick or Treat Bags, New Arrivals for Your Home, Kitchen & Dining Features, Save on Fiskars Items","B001A42CTW"
"AdTech Crystal Clear Hot Glue Gun Sticks (W220-14ZIP50) – Full Size Hot Glue Sticks. All-purpose glue sticks for crafting, scrapbooking & more. 50 pieces. Length: 4” Diameter: .44”.","Glue Gun Sticks, Classic holiday wreath materials, HMT test, Colorful holiday wreath materials, Modern holiday wreath materials, Kitchen & Dining Features, Save on Fiskars Items","B000PCY91O"
"1mm Stretchy Bracelet String, Sturdy Rainbow Elastic String Elastic Cord for Jewelry Making, Necklaces, Beading and Crafts","Beading Cords & Threads, HMT test","B08F49YVQP"
"30 Pieces Metal Pin Backs Locking Pin Keepers Locking Clasp","Pin Backs, HMT test","B07VH4JMMQ"
"Mini Craft Iron Mini Heat Press Mini Iron Portable Handy Heat Press Small Iron with Charging Base Accessories for Fuse Beads Patch DIY Shoes T-shirts Heat Transfer Vinyl Projects(Pink)","Heat Press Machines","B08QZQ8CYG"
"Neenah White Index Paper, Mediumweight, 300 Sheets, 199 gsm, 94 Brightness, 8.5"" x 11"" - MORE SHEETS! (91635)","Card Stock, HMT test, key value item","B07QQ3L753"
"32 OZ Epoxy Resin Clear for Resin Molds, Resin Epoxy Starter Kit, 2 Part Resin for for Jewelry- Including Resin and Hardener (Each 16OZ) with 4 pcs Measuring Cups, 3pcs Sticks, 1 Pair Glove…","Molding & Casting","B07W2WVHZW"
"DIYSELF 1 Pcs Craft Knife Hobby Knife with 11 Pcs Stainless Steel Blades Kit, 1pcs Steel 15MM Ruler for Art, Scrapbooking, Stencil(Gold)","Art Blades","B08GKQNPKC"
"Gorilla Dual Temp Mini Hot Glue Gun Kit with 75 Hot Glue Sticks, Precision Nozzle, and Easy Squeeze Trigger, for DIY, Craft, Repairs, and More, Orange (Combo Pack:1 Mini Gun, 75 Glue Sticks)","Glue Guns, Save on Fiskars Items","B07K798MK9"
"YRYM HT Clear Vinyl Transfer Paper Tape Roll-12 x 50 FT w/Alignment Grid Application Tape for Silhouette Cameo, Cricut Adhesive Vinyl for Decals,Signs, Windows, Stickers","Transfer Paper, HMT test","B07KPB38LK"
"Angelus Acrylic Leather Paint, 4 Fl Oz (Pack of 1), Blue Turquoise","Paints","B01H0P3J8C"
"Pro Size Polishing Cleaning Cloth Pure Cotton Made in USA for Gold, Silver, and Platinum Jewelry, Eco Friendly Large Cleaner Cloth 11 x 14 in. Keeps Jewelry Clean and Shiny","Polishing & Buffing, HMT test","B01LIJED4U"
"Lion Brand Yarn 640-533 Wool-Ease Thick & Quick Yarn, Peppermint","Yarn","B01CUSBS8M"
"Revolving Punch Plier Kit, XOOL Professional Leather Hole Punch Set,Leather Hole Punch Set for Belts, Watch Bands, Straps, Dog Collars, Saddles, DIY Home or Craft Projects, Heavy Duty Rotary Puncher","Punching","B08M5G5W1Y"
"Berwick Offray 361726 5/8"" Wide Single Face Satin Ribbon, Iris Purple, 6 Yds","Ribbons, Kitchen & Dining Features","B00FN3F04A"
"Quakehold! 66111 Museum Wax, Clear 2 Ounce","Adhesive Waxing, HMT test, Kitchen & Dining Features, Save on Fiskars Items","B000FJU29U"
"RED HEART Super Saver Yarn, Solid - Pale Yellow","Yarn, Top Yarn Picks","B000XZY88C"
"Friendship Bracelet String 50 Skeins Rainbow Color Embroidery Floss Cross Stitch Embroidery Thread Cotton Floss Bracelet Yarn, Craft Floss","Floss, HMT test","B07YFBRZ3J"
"Winsor & Newton Professional Water Colour Paint, 0.17-oz Tube, Indanthrene Blue","Paints, Winsor & Newton","B0006L9QL2"
"TBC The Best Crafts Paint Sticks,24 Classic Colors, Washable Paint, Non-toxic, Tempera Paint Sticks for Kids and Students","Paints","B08BFX7HNB"
"Fiskars® All-Purpose Left-Handed Scissors - Ergonomically Contoured - 8"" Stainless Steel - Paper and Fabric Scissors for Office, Arts, and Crafts - Red","Scissors, Home instock and available, Kitchen & Dining Features, Save on Fiskars Items","B00006IFN8"
"LEOBRO Silicone Mats for Crafts, 2 Pcs 23.4""x 19.5"" Large Silicone Mats for Resin Clay Paint Jewelry Making, Countertop Protector Table Mat, Blue & Green","Jewelry Casting Supplies","B082V2N56C"
"Candy Cane Fragrance Oil (60ml) for Diffusers, Soap Making, Candles, Lotion, Home Scents, Linen Spray, Bath Bombs, Slime","Scents","B07PY5QNDQ"
"KEFF 32-Pack Bulk Canvas for Painting, 8 of 5x7, 8x10, 9x12, 11x14 Canvas Boards for Painting, Art Supplies for Adults & Kids - 100% Cotton Primed Painting Canvas for Acrylic, Oil, Watercolor, Tempera","Canvas Boards & Panels","B08H8T52KV"
"Origami Paper Double Sided Color - 200 Sheets - 20 Colors - 6 Inch Square Easy Fold Paper for Beginner","Origami Paper, HMT test","B06XW45PMR"
"Neenah Paper Exact Index Card Stock, 94 Bright, 110 lb Index Weight, 8.5 x 11, White, 250/Pack","Card Stock, Quantity discounts on select office products for business customers, HMT test","B006P1EQXA"
"Red Heart Super Saver Jumbo Yarn, Orchid","Yarn","B01FV61P4W"
"Golden Maple Detail Paint Brushes Set 10pcs Miniature Brushes for Fine Detailing & Art Painting - Acrylic, Watercolor, Oil, Models, 40k","Paintbrush Sets, HMT test","B075L8LCTG"
"American Soy Organics- 45 lb of Freedom Soy Wax Beads for Candle Making – Microwavable Soy Wax Beads – Premium Soy Candle Making Supplies","Wax","B0855LN3Q3"
"DIYSELF Exacto Knife, 22 Pack Exacto Knife Set with Exacto Blades, Craft Knife for Art, Stencil, Scrapbooking, and Modeling, Hobby Knife, Precision, Art Knife Kit, Exactly Knife, Pumpkin Carving Tools","Wood Carving Tools","B08HTXHGNR"
"Fiskars 45mm EasyChange Rotary Cutter for Fabric - Titanium Rotary Cutter Blade - Craft Supplies - Crafts, Sewing, and Quilting Projects - White/Gray","Rotary Cutters, Shop All Notions, Save on Fiskars Items","B00IZ77BJ8"
"Recycled Tru-Ray Construction Paper, 12"" x 18"", Black (PAC103061) Category: Art and Drafting Paper","Construction Paper, 0a187145-e2c2-4f93-ab0d-e3be05f9db3e_4201","B00006IDOU"
"BERNAT BLANKET BB, BURNT MUSTARD","Yarn","B07FLMFG21"
"Aleene's Clear Gel Tacky Glue 4oz","Art Glues & Pastes, Kitchen & Dining Features, Save on Fiskars Items","B000BY6THS"
"Surebonder Cordless Hot Glue Gun, High Temperature, Full Size, 60W, 50% More Power - Sturdily Bonds Metal, Wood, Ceramics, Leather & Other Strong Materials (Specialty Series CL-800F)","Glue Guns, HMT test, cc8b81c2-6916-4800-975c-a54eacb3a648_6801, Save on Fiskars Items","B001AH5EXK"
"Marcoon Sewing KIT, DIY Sewing Supplies with Sewing Accessories, Portable Mini Sewing Kit for Beginner, Traveller and Emergency Clothing Fixes, with Premium Black Carrying Case (B)","Sewing Project Kits","B07HGXN19X"
"Adtech W229-34ZIP100 Mini Hot Glue Sticks, 1pack ,100 pieces, Clear","Glue Gun Sticks, Quantity discounts on select office products for business customers, HMT test, Kitchen & Dining Features, Save on Fiskars Items","B00DOAVCN2"
"BOSOBO Paint Brush Sets, 6 Pack 60 Pcs Pointed-Round Tip Paintbrushes Nylon Hair Artist Acrylic Paint Brushes for Acrylic Watercolor Oil, Face Art, Model, Miniature Detailing & Rock Painting, Blue","Paintbrush Sets","B07KT4X2JZ"
"brother RLX3817A 17-Stitch Sewing Machine, Blue (Renewed)","Sewing Machines","B07XGMPHBL"
"Acrylic Paint Brush Set, 4 Packs / 40 pcs Nylon Hair Brushes for All Purpose Oil Watercolor Painting Artist Professional Kits","Paintbrush Sets","B0878QRHSW"
"GOTIDEAL Acrylic Paint Set, Artist Grade 48 Colors/Tubes(23ml, 0.77 oz) Non Toxic Non Fading,Rich Pigments for Painters, Adults & Kids, Ideal for Canvas Wood Clay Fabric Ceramic Craft Supplies","Paints","B082HK57QB"
"HEADLEY TOOLS 45mm Rotary Cutter Blades 10 Pack Fits Olfa, Fiskars, Replacement Rotary Blade for Arts Crafts Quilting Scrapbooking Sewing, Sharp and Durable","Rotary Cutter Blades, Save on Fiskars Items","B0762K7HS9"
"flic-flac 42pcs 8 x 12 inches (20cm*30cm) 42 Colors for Choice A4 Felt Fabric Sheet Assorted Color Felt Pack DIY Craft Patchwork","Fabric","B01KWUHN2A"
"ARTISTRO Dual Tip Acrylic Paint Markers - Easy for All Ages & Levels Acrylic Paint Pens for Fabric, Rocks, Paper, Wood, Canvas, Glass, DIY (Medium Tip, 30)","Pens & Markers","B07NSP573D"
"Paint Brushes Set for Acrylic Painting, 20 Pcs Oil Watercolor Acrylic Paint Brush, Artist Paintbrushes for Body Face Rock Canvas, Kids Adult Drawing Arts Crafts Supplies, Blue","Paintbrush Sets, HMT test, Spiderweb Pumpkins","B08CY551NH"
"Scissors Bulk Set of 5-Pack, Niutop 8"" Multipurpose Sharp Sewing Craft Fabric Scissors for Office Home High/Middle School Student Office Teacher Art Supplies, Soft Comfort-Grip Right/Left Handles","Craft Shears, HMT test, Save on Fiskars Items","B07H4N8DL9"
